repository,repository_url,tool,rule_id,severity,annotation,annotation_value,annotation_explicit,effective_value,evidence,linter_message,classification,reason,behavior_evidence
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,tree,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,tree,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,delete_file,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,delete_file,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,delete_file,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,delete_file,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,modify_file,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,modify_file,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,modify_file,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,modify_file,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,search_within_files,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,search_within_files,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,search_within_files,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
mark3labs/mcp-filesystem-server,https://github.com/mark3labs/mcp-filesystem-server,search_within_files,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_close,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_resize,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_resume,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_hide_highlight,MCP001,WARN,readOnlyHint,true,true,true,"description contains ""Remove a highlight overlay previously added for the element.""",Potential annotation mismatch: tool text may conflict with effective readOnlyHint=true. Review recommended.,FALSE_POSITIVE,"The handler removes only Playwright's transient diagnostic highlight overlay. It does not change application data or invoke a target-page action, so treating it as read-only for client confirmation purposes is reasonable even though the overlay's internal UI state changes.",Locked playwright-core lib/coreBundle.js:65911-65929 calls locator.hideHighlight or page.hideHighlight and declares type 'readOnly'.
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_handle_dialog,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_evaluate,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_file_upload,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_drop,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_fill_form,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_press_key,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_type,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_mouse_move_xy,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_mouse_click_xy,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_mouse_drag_xy,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_mouse_down,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_mouse_up,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_mouse_wheel,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_navigate,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_navigate_back,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_run_code_unsafe,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_click,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_drag,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_hover,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_select_option,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,browser_tabs,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,trigger-long-running-operation,MCP001,WARN,readOnlyHint,true,true,true,"description contains ""Demonstrates a long running operation with progress updates.""",Potential annotation mismatch: tool text may conflict with effective readOnlyHint=true. Review recommended.,FALSE_POSITIVE,'updates' refers to progress notifications. The tool waits and emits progress/result messages but does not mutate durable environment state.,src/everything/tools/trigger-long-running-operation.ts:15-77.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,trigger-elicitation-request,MCP004,WARN,openWorldHint,false,true,false,"description contains ""Trigger a Request from the Server for User Elicitation""",Potential annotation mismatch: tool text may conflict with effective openWorldHint=false. Review recommended.,FALSE_POSITIVE,The request is sent to the already-connected MCP client and user within the current session rather than an unpredictable external entity. A closed-world annotation is reasonable.,src/everything/tools/trigger-elicitation-request.ts:8-56 uses extra.sendRequest for elicitation/create.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,simulate-research-query,MCP004,WARN,openWorldHint,false,true,false,"description contains ""...multiple stages. If 'ambiguous' is true and client supports elicitation, sends an elicitation request for clarification.""",Potential annotation mismatch: tool text may conflict with effective openWorldHint=false. Review recommended.,FALSE_POSITIVE,This reference tool simulates research locally; its optional request is elicitation to the connected client. It does not perform web search or contact an open set of external entities.,src/everything/tools/simulate-research-query.ts:97 and :246-256.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,trigger-elicitation-request-async,MCP004,WARN,openWorldHint,false,true,false,"description contains ""Trigger an async elicitation request that the CLIENT executes as a background task. Demonstrates bidirectional MCP tasks...""",Potential annotation mismatch: tool text may conflict with effective openWorldHint=false. Review recommended.,FALSE_POSITIVE,The async requests and polling stay on the existing MCP client connection. The matched generic word 'request' does not establish open-world access.,src/everything/tools/trigger-elicitation-request-async.ts:6-220.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,write_file,MCP003,WARN,idempotentHint,true,true,true,"description contains ""Create a new file or completely overwrite an existing file with new content. Use with caution as it will overwrite exist...""",Potential annotation mismatch: tool text may conflict with effective idempotentHint=true. Review recommended.,FALSE_POSITIVE,Writing the same content to the same path repeatedly leaves the file contents in the same state. 'Create' and 'overwrite' do not by themselves make this PUT-like operation non-idempotent.,src/filesystem/index.ts:358-379 calls writeFileContent with the same path and content.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,create_directory,MCP003,WARN,idempotentHint,true,true,true,"description contains ""Create a new directory or ensure a directory exists. Can create multiple nested directories in one operation. If the dir...""",Potential annotation mismatch: tool text may conflict with effective idempotentHint=true. Review recommended.,FALSE_POSITIVE,The implementation uses recursive mkdir and explicitly succeeds when the directory already exists; repeating identical arguments has no additional structural effect.,"src/filesystem/index.ts:413-434 calls fs.mkdir(path, {recursive:true})."
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,search_files,MCP004,WARN,openWorldHint,false,true,false,"description contains ""Recursively search for files and directories matching a pattern. The patterns should be glob-style patterns that match p...""",Potential annotation mismatch: tool text may conflict with effective openWorldHint=false. Review recommended.,FALSE_POSITIVE,The search is restricted to configured local allowed directories. Its domain is closed even though the tool name contains 'search'.,src/filesystem/index.ts:645-669 validates the path and performs local glob search.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,get_file_info,MCP001,WARN,readOnlyHint,true,true,true,"description contains ""...ion including size, creation time, last modified time, permissions, and type. This tool is perfect for understanding fil...""",Potential annotation mismatch: tool text may conflict with effective readOnlyHint=true. Review recommended.,FALSE_POSITIVE,'modified' is part of the metadata field 'last modified time'. The implementation only reads file metadata.,src/filesystem/index.ts:674-700 calls getFileStats; src/filesystem/lib.ts:287 uses fs.stat.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,search_nodes,MCP004,WARN,openWorldHint,false,true,false,"description contains ""Search for nodes in the knowledge graph based on a query""",Potential annotation mismatch: tool text may conflict with effective openWorldHint=false. Review recommended.,FALSE_POSITIVE,The search operates over the server's local knowledge-graph file rather than an open set of external entities.,src/memory/index.ts:188-213 and :491-516 call KnowledgeGraphManager.searchNodes.
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,fetch,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,fetch,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,fetch,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,fetch,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_connections,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_connections,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_connections,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_connections,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_tables,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_tables,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_tables,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_list_tables,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_describe_table,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_describe_table,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_describe_table,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_describe_table,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_execute_query,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_execute_query,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_execute_query,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_execute_query,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_open_session,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_open_session,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_open_session,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_open_session,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_close_session,MCP005,INFO,readOnlyHint,omitted,false,false,"annotations omit ""readOnlyHint""; effective value is false",Annotation coverage: 'readOnlyHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"readOnlyHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_close_session,MCP005,INFO,destructiveHint,omitted,false,true,"annotations omit ""destructiveHint""; effective value is true",Annotation coverage: 'destructiveHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"destructiveHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_close_session,MCP005,INFO,idempotentHint,omitted,false,false,"annotations omit ""idempotentHint""; effective value is false",Annotation coverage: 'idempotentHint' was not explicitly specified; its effective MCP default is false.,COVERAGE_INFO,"idempotentHint is omitted; its effective MCP default is false. This is coverage information, not a vulnerability classification.",
t8y2/dbx,https://github.com/t8y2/dbx,dbx_close_session,MCP005,INFO,openWorldHint,omitted,false,true,"annotations omit ""openWorldHint""; effective value is true",Annotation coverage: 'openWorldHint' was not explicitly specified; its effective MCP default is true.,COVERAGE_INFO,"openWorldHint is omitted; its effective MCP default is true. This is coverage information, not a vulnerability classification.",
